film_id;title;release_year;rating;actor_name
841;Star Operation;2001;PG;Susan Davis
984;Wonderful Drop;2001;NC-17;Susan Davis
984;Wonderful Drop;2001;NC-17;Penelope Cronyn
894;Tomatoes Hellfighters;2001;PG;Groucho Dunst
162;Clueless Bucket;2001;R;Gina Degeneres
859;Sugar Wonka;2001;PG;Gina Degeneres
905;Trainspotting Strangers;2001;PG-13;Gina Degeneres
894;Tomatoes Hellfighters;2001;PG;Warren Nolte
966;Wedding Apollo;2001;PG;Warren Nolte
694;Prejudice Oleander;2001;PG-13;Sylvester Dern
786;Shepherd Midsummer;2001;R;Sylvester Dern
625;None Spiking;2001;NC-17;Susan Davis
961;Wash Heavenly;2001;R;Susan Davis
162;Clueless Bucket;2001;R;Cameron Zellweger
359;Gladiator Westward;2001;PG;Cameron Zellweger
894;Tomatoes Hellfighters;2001;PG;Cameron Zellweger
162;Clueless Bucket;2001;R;Morgan Mcdormand
841;Star Operation;2001;PG;Morgan Mcdormand
961;Wash Heavenly;2001;R;Morgan Mcdormand
966;Wedding Apollo;2001;PG;Harrison Bale
738;Rocketeer Mother;2001;PG-13;Renee Tracy
141;Chicago North;2001;PG-13;Cuba Allen
311;Fiction Christmas;2001;PG;Cuba Allen
499;King Evolution;2001;NC-17;Cuba Allen
143;Chill Luck;2001;PG;Warren Jackman
738;Rocketeer Mother;2001;PG-13;Warren Jackman
786;Shepherd Midsummer;2001;R;Warren Jackman
590;Money Harold;2001;PG;Penelope Monroe
894;Tomatoes Hellfighters;2001;PG;Penelope Monroe
141;Chicago North;2001;PG-13;Liza Bergman
966;Wedding Apollo;2001;PG;Liza Bergman
961;Wash Heavenly;2001;R;Salma Nolte
786;Shepherd Midsummer;2001;R;Julianne Dench
908;Trap Guys;2001;G;Albert Nolte
141;Chicago North;2001;PG-13;Kevin Garland
613;Mystic Truman;2001;NC-17;Kevin Garland
727;Resurrection Silverado;2001;PG;Kevin Garland
953;Wait Cider;2001;PG-13;Kevin Garland
453;Image Princess;2001;PG-13;Greta Keitel
590;Money Harold;2001;PG;Jane Jackman
162;Clueless Bucket;2001;R;Adam Hopper
311;Fiction Christmas;2001;PG;Adam Hopper
727;Resurrection Silverado;2001;PG;Richard Penn
894;Tomatoes Hellfighters;2001;PG;Richard Penn
269;Earring Instinct;2001;R;Rita Reynolds
905;Trainspotting Strangers;2001;PG-13;Rita Reynolds
818;Something Duck;2001;NC-17;Ed Mansfield
841;Star Operation;2001;PG;Morgan Williams
453;Image Princess;2001;PG-13;Lucille Dee
627;North Tequila;2001;NC-17;Lucille Dee
821;Sorority Queen;2001;NC-17;Cate Harris
554;Malkovich Pet;2001;G;Jada Ryder
859;Sugar Wonka;2001;PG;Jada Ryder
141;Chicago North;2001;PG-13;River Dean
613;Mystic Truman;2001;NC-17;River Dean
821;Sorority Queen;2001;NC-17;River Dean
872;Sweet Brotherhood;2001;R;River Dean
894;Tomatoes Hellfighters;2001;PG;Angela Witherspoon
953;Wait Cider;2001;PG-13;Angela Witherspoon
625;None Spiking;2001;NC-17;Kim Allen
953;Wait Cider;2001;PG-13;Kim Allen
966;Wedding Apollo;2001;PG;Albert Johansson
554;Malkovich Pet;2001;G;Fay Winslet
905;Trainspotting Strangers;2001;PG-13;Russell Temple
953;Wait Cider;2001;PG-13;Jayne Nolte
821;Sorority Queen;2001;NC-17;Ben Harris
627;North Tequila;2001;NC-17;Minnie Kilmer
141;Chicago North;2001;PG-13;Meryl Gibson
359;Gladiator Westward;2001;PG;Ian Tandy
590;Money Harold;2001;PG;Ian Tandy
966;Wedding Apollo;2001;PG;Ian Tandy
581;Minority Kiss;2001;G;Vivien Basinger
894;Tomatoes Hellfighters;2001;PG;Vivien Basinger
818;Something Duck;2001;NC-17;Laura Brody
269;Earring Instinct;2001;R;Harvey Hope
786;Shepherd Midsummer;2001;R;Oprah Kilmer
522;Life Twisted;2001;NC-17;Christopher West
613;Mystic Truman;2001;NC-17;Humphrey Willis
908;Trap Guys;2001;G;Humphrey Willis
984;Wonderful Drop;2001;NC-17;Humphrey Willis
554;Malkovich Pet;2001;G;Laurence Bullock
841;Star Operation;2001;PG;Will Wilson
694;Prejudice Oleander;2001;PG-13;Kenneth Hoffman
727;Resurrection Silverado;2001;PG;Kenneth Hoffman
894;Tomatoes Hellfighters;2001;PG;Kenneth Hoffman
625;None Spiking;2001;NC-17;Olympia Pfeiffer
872;Sweet Brotherhood;2001;R;Olympia Pfeiffer
953;Wait Cider;2001;PG-13;Olympia Pfeiffer
162;Clueless Bucket;2001;R;Alan Dreyfuss
908;Trap Guys;2001;G;William Hackman
162;Clueless Bucket;2001;R;Jon Chase
859;Sugar Wonka;2001;PG;Jon Chase
872;Sweet Brotherhood;2001;R;Jon Chase
522;Life Twisted;2001;NC-17;Gene Mckellen
311;Fiction Christmas;2001;PG;Lisa Monroe
311;Fiction Christmas;2001;PG;Matthew Carrey
522;Life Twisted;2001;NC-17;Matthew Carrey
625;None Spiking;2001;NC-17;Matthew Carrey
590;Money Harold;2001;PG;Debbie Akroyd
966;Wedding Apollo;2001;PG;Humphrey Garland
554;Malkovich Pet;2001;G;Michael Bolger
694;Prejudice Oleander;2001;PG-13;Michael Bolger
818;Something Duck;2001;NC-17;Michael Bolger
499;King Evolution;2001;NC-17;Renee Ball
625;None Spiking;2001;NC-17;Renee Ball
311;Fiction Christmas;2001;PG;Rock Dukakis
141;Chicago North;2001;PG-13;Burt Temple
953;Wait Cider;2001;PG-13;Burt Temple
738;Rocketeer Mother;2001;PG-13;Meryl Allen
786;Shepherd Midsummer;2001;R;Meryl Allen
872;Sweet Brotherhood;2001;R;Meryl Allen
141;Chicago North;2001;PG-13;Jayne Silverstone
359;Gladiator Westward;2001;PG;Jayne Silverstone
738;Rocketeer Mother;2001;PG-13;Jayne Silverstone
908;Trap Guys;2001;G;Bela Walken
522;Life Twisted;2001;NC-17;Reese West
554;Malkovich Pet;2001;G;Reese West
311;Fiction Christmas;2001;PG;Mary Keitel
499;King Evolution;2001;NC-17;Mary Keitel
953;Wait Cider;2001;PG-13;Julia Fawcett
994;Wyoming Storm;2000;PG-13;Bette Nicholson
843;Steel Santa;2000;NC-17;Uma Wood
612;Mussolini Spoilers;2000;G;Vivien Bergen
612;Mussolini Spoilers;2000;G;Dan Torn
212;Darn Forrester;2000;G;Bob Fawcett
670;Pelican Comforts;2000;PG;Bob Fawcett
643;Orient Closer;2000;R;Lucille Tracy
686;Pluto Oleander;2000;R;Kirsten Paltrow
648;Outlaw Hanky;2000;PG-13;Elvis Marx
212;Darn Forrester;2000;G;Sandra Kilmer
273;Effect Gladiator;2000;PG;Julia Mcqueen
994;Wyoming Storm;2000;PG-13;Woody Hoffman
273;Effect Gladiator;2000;PG;Alec Wayne
136;Chaplin License;2000;NC-17;Tim Hackman
836;Squad Fish;2000;PG;Audrey Olivier
612;Mussolini Spoilers;2000;G;Judy Dean
707;Quest Mussolini;2000;R;Judy Dean
925;United Pilot;2000;R;Val Bolger
648;Outlaw Hanky;2000;PG-13;Goldie Brody
4;Affair Prejudice;2000;G;Jodie Degeneres
212;Darn Forrester;2000;G;Jodie Degeneres
648;Outlaw Hanky;2000;PG-13;Tom Miranda
273;Effect Gladiator;2000;PG;Nick Stallone
810;Slums Duck;2000;PG;Reese Kilmer
925;United Pilot;2000;R;Reese Kilmer
836;Squad Fish;2000;PG;Parker Goldberg
273;Effect Gladiator;2000;PG;Julia Barrymore
670;Pelican Comforts;2000;PG;Julia Barrymore
520;License Weekend;2000;NC-17;Natalie Hopkins
408;Head Stranger;2000;R;Gary Phoenix
612;Mussolini Spoilers;2000;G;Fay Kilmer
707;Quest Mussolini;2000;R;Jude Cruise
72;Bill Others;2000;PG;Dustin Tautou
648;Outlaw Hanky;2000;PG-13;Christian Neeson
780;Sensibility Rear;2000;PG;Christian Neeson
707;Quest Mussolini;2000;R;Jayne Neeson
925;United Pilot;2000;R;Ray Johansson
408;Head Stranger;2000;R;Jessica Bailey
612;Mussolini Spoilers;2000;G;Kenneth Paltrow
707;Quest Mussolini;2000;R;Gary Penn
780;Sensibility Rear;2000;PG;Milla Keitel
836;Squad Fish;2000;PG;Milla Keitel
780;Sensibility Rear;2000;PG;Burt Posey
648;Outlaw Hanky;2000;PG-13;Angelina Astaire
612;Mussolini Spoilers;2000;G;Cary Mcconaughey
520;License Weekend;2000;NC-17;Groucho Sinatra
670;Pelican Comforts;2000;PG;Groucho Sinatra
212;Darn Forrester;2000;G;Ralph Cruz
979;Witches Panic;2000;NC-17;Ralph Cruz
4;Affair Prejudice;2000;G;Scarlett Damon
643;Orient Closer;2000;R;Scarlett Damon
686;Pluto Oleander;2000;R;Ben Willis
843;Steel Santa;2000;NC-17;James Pitt
72;Bill Others;2000;PG;Minnie Zellweger
520;License Weekend;2000;NC-17;Greg Chaplin
157;Clockwork Paradise;2000;PG-13;Spencer Peck
4;Affair Prejudice;2000;G;Kenneth Pesci
212;Darn Forrester;2000;G;Charlize Dench
212;Darn Forrester;2000;G;Sean Guiness
520;License Weekend;2000;NC-17;Sean Guiness
925;United Pilot;2000;R;Sean Guiness
686;Pluto Oleander;2000;R;Kirsten Akroyd
72;Bill Others;2000;PG;Chris Bridges
212;Darn Forrester;2000;G;Chris Bridges
686;Pluto Oleander;2000;R;Chris Bridges
979;Witches Panic;2000;NC-17;Spencer Depp
810;Slums Duck;2000;PG;Walter Torn
979;Witches Panic;2000;NC-17;Walter Torn
643;Orient Closer;2000;R;Matthew Leigh
136;Chaplin License;2000;NC-17;Penelope Cronyn
686;Pluto Oleander;2000;R;Sidney Crowe
994;Wyoming Storm;2000;PG-13;Sidney Crowe
136;Chaplin License;2000;NC-17;Groucho Dunst
780;Sensibility Rear;2000;PG;Groucho Dunst
136;Chaplin License;2000;NC-17;Gina Degeneres
520;License Weekend;2000;NC-17;Gina Degeneres
648;Outlaw Hanky;2000;PG-13;Warren Nolte
157;Clockwork Paradise;2000;PG-13;Sylvester Dern
643;Orient Closer;2000;R;Cameron Zellweger
686;Pluto Oleander;2000;R;Harrison Bale
994;Wyoming Storm;2000;PG-13;Harrison Bale
273;Effect Gladiator;2000;PG;Renee Tracy
707;Quest Mussolini;2000;R;Renee Tracy
136;Chaplin License;2000;NC-17;Cuba Allen
994;Wyoming Storm;2000;PG-13;Penelope Monroe
780;Sensibility Rear;2000;PG;Liza Bergman
157;Clockwork Paradise;2000;PG-13;Salma Nolte
814;Snatch Slipper;2000;PG;Scarlett Bening
836;Squad Fish;2000;PG;Frances Tomei
157;Clockwork Paradise;2000;PG-13;Kevin Garland
212;Darn Forrester;2000;G;Cate Mcqueen
814;Snatch Slipper;2000;PG;Cate Mcqueen
520;License Weekend;2000;NC-17;Daryl Crawford
814;Snatch Slipper;2000;PG;Rita Reynolds
686;Pluto Oleander;2000;R;Ed Mansfield
157;Clockwork Paradise;2000;PG-13;Lucille Dee
670;Pelican Comforts;2000;PG;Whoopi Hurt
4;Affair Prejudice;2000;G;Fay Winslet
72;Bill Others;2000;PG;Russell Temple
670;Pelican Comforts;2000;PG;Russell Temple
810;Slums Duck;2000;PG;Russell Temple
136;Chaplin License;2000;NC-17;Minnie Kilmer
4;Affair Prejudice;2000;G;Oprah Kilmer
612;Mussolini Spoilers;2000;G;Oprah Kilmer
72;Bill Others;2000;PG;Al Garland
72;Bill Others;2000;PG;Laurence Bullock
212;Darn Forrester;2000;G;Mena Hopper
925;United Pilot;2000;R;Mena Hopper
273;Effect Gladiator;2000;PG;Olympia Pfeiffer
780;Sensibility Rear;2000;PG;Michael Bening
273;Effect Gladiator;2000;PG;Lisa Monroe
836;Squad Fish;2000;PG;Matthew Carrey
520;License Weekend;2000;NC-17;Russell Close
648;Outlaw Hanky;2000;PG-13;Julia Zellweger
994;Wyoming Storm;2000;PG-13;Julia Zellweger
925;United Pilot;2000;R;Rock Dukakis
520;License Weekend;2000;NC-17;Jayne Silverstone
979;Witches Panic;2000;NC-17;Reese West
843;Steel Santa;2000;NC-17;Mary Keitel
1;Academy Dinosaur;1999;PG;Penelope Guiness
754;Rushmore Mermaid;1999;PG-13;Nick Wahlberg
618;Necklace Outbreak;1999;PG;Ed Chase
171;Commandments Express;1999;R;Johnny Lollobrigida
503;Kramer Chocolate;1999;R;Johnny Lollobrigida
730;Ridgemont Submarine;1999;PG-13;Johnny Lollobrigida
503;Kramer Chocolate;1999;R;Bette Nicholson
618;Necklace Outbreak;1999;PG;Grace Mostel
74;Birch Antitrust;1999;PG;Joe Swank
147;Chocolat Harry;1999;NC-17;Joe Swank
1;Academy Dinosaur;1999;PG;Christian Gable
930;Vacation Boondock;1999;R;Christian Gable
429;Honey Ties;1999;R;Zero Cage
985;Wonderland Christmas;1999;PG;Cuba Olivier
345;Gables Metropolis;1999;PG;Fred Costner
503;Kramer Chocolate;1999;R;Fred Costner
711;Raging Airplane;1999;R;Bob Fawcett
1;Academy Dinosaur;1999;PG;Lucille Tracy
962;Wasteland Divine;1999;PG;Lucille Tracy
429;Honey Ties;1999;R;Kirsten Paltrow
733;River Outlaw;1999;PG-13;Kirsten Paltrow
147;Chocolat Harry;1999;NC-17;Rip Crawford
345;Gables Metropolis;1999;PG;Rip Crawford
503;Kramer Chocolate;1999;R;Julia Mcqueen
74;Birch Antitrust;1999;PG;Woody Hoffman
1;Academy Dinosaur;1999;PG;Sandra Peck
618;Necklace Outbreak;1999;PG;Milla Peck
754;Rushmore Mermaid;1999;PG-13;Milla Peck
171;Commandments Express;1999;R;Burt Dukakis
915;Truman Crazy;1999;G;Burt Dukakis
618;Necklace Outbreak;1999;PG;Tom Mckellen
1;Academy Dinosaur;1999;PG;Johnny Cage
754;Rushmore Mermaid;1999;PG-13;Johnny Cage
147;Chocolat Harry;1999;NC-17;Kirk Jovovich
276;Element Freddy;1999;NC-17;Kirk Jovovich
751;Runaway Tenenbaums;1999;NC-17;Nick Stallone
503;Kramer Chocolate;1999;R;Reese Kilmer
345;Gables Metropolis;1999;PG;Frances Day-Lewis
391;Half Outfield;1999;PG-13;Anne Cronyn
733;River Outlaw;1999;PG-13;Gary Phoenix
915;Truman Crazy;1999;G;Carmen Hunt
951;Voyage Legally;1999;PG-13;Carmen Hunt
1;Academy Dinosaur;1999;PG;Mena Temple
754;Rushmore Mermaid;1999;PG-13;Penelope Pinkett
930;Vacation Boondock;1999;R;Fay Kilmer
421;Holiday Games;1999;PG-13;Dan Harris
68;Betrayed Rear;1999;NC-17;Christian Akroyd
175;Confused Candles;1999;PG-13;Christian Akroyd
754;Rushmore Mermaid;1999;PG-13;Henry Berry
951;Voyage Legally;1999;PG-13;Jayne Neeson
345;Gables Metropolis;1999;PG;Ray Johansson
543;Madigan Dorado;1999;R;Ray Johansson
276;Element Freddy;1999;NC-17;Angela Hudson
951;Voyage Legally;1999;PG-13;Angela Hudson
915;Truman Crazy;1999;G;Mary Tandy
951;Voyage Legally;1999;PG-13;Mary Tandy
915;Truman Crazy;1999;G;Jessica Bailey
304;Fargo Gandhi;1999;G;Michelle Mcconaughey
503;Kramer Chocolate;1999;R;Milla Keitel
543;Madigan Dorado;1999;R;Milla Keitel
68;Betrayed Rear;1999;NC-17;Angelina Astaire
175;Confused Candles;1999;PG-13;Ralph Cruz
304;Fargo Gandhi;1999;G;Scarlett Damon
503;Kramer Chocolate;1999;R;Woody Jolie
985;Wonderland Christmas;1999;PG;Woody Jolie
175;Confused Candles;1999;PG-13;James Pitt
421;Holiday Games;1999;PG-13;Minnie Zellweger
543;Madigan Dorado;1999;R;Minnie Zellweger
711;Raging Airplane;1999;R;Minnie Zellweger
391;Half Outfield;1999;PG-13;Greg Chaplin
421;Holiday Games;1999;PG-13;Spencer Peck
304;Fargo Gandhi;1999;G;Kenneth Pesci
391;Half Outfield;1999;PG-13;Sean Guiness
849;Storm Happiness;1999;NC-17;Christopher Berry
543;Madigan Dorado;1999;R;Kirsten Akroyd
618;Necklace Outbreak;1999;PG;Kirsten Akroyd
74;Birch Antitrust;1999;PG;Daryl Wahlberg
930;Vacation Boondock;1999;R;Meg Hawke
951;Voyage Legally;1999;PG-13;Meg Hawke
985;Wonderland Christmas;1999;PG;Chris Bridges
618;Necklace Outbreak;1999;PG;Jim Mostel
360;Glass Dying;1999;G;Matthew Leigh
915;Truman Crazy;1999;G;Sidney Crowe
345;Gables Metropolis;1999;PG;Groucho Dunst
849;Storm Happiness;1999;NC-17;Gina Degeneres
1;Academy Dinosaur;1999;PG;Warren Nolte
733;River Outlaw;1999;PG-13;Warren Nolte
360;Glass Dying;1999;G;Susan Davis
962;Wasteland Divine;1999;PG;Cameron Zellweger
68;Betrayed Rear;1999;NC-17;Morgan Mcdormand
391;Half Outfield;1999;PG-13;Harrison Bale
754;Rushmore Mermaid;1999;PG-13;Harrison Bale
985;Wonderland Christmas;1999;PG;Harrison Bale
171;Commandments Express;1999;R;Warren Jackman
751;Runaway Tenenbaums;1999;NC-17;Warren Jackman
429;Honey Ties;1999;R;Julianne Dench
503;Kramer Chocolate;1999;R;Julianne Dench
730;Ridgemont Submarine;1999;PG-13;Julianne Dench
175;Confused Candles;1999;PG-13;Albert Nolte
429;Honey Ties;1999;R;Albert Nolte
345;Gables Metropolis;1999;PG;Cate Mcqueen
391;Half Outfield;1999;PG-13;Daryl Crawford
962;Wasteland Divine;1999;PG;Daryl Crawford
930;Vacation Boondock;1999;R;Greta Keitel
147;Chocolat Harry;1999;NC-17;Jane Jackman
345;Gables Metropolis;1999;PG;Adam Hopper
930;Vacation Boondock;1999;R;Adam Hopper
915;Truman Crazy;1999;G;Gene Hopkins
304;Fargo Gandhi;1999;G;Morgan Williams
74;Birch Antitrust;1999;PG;Ewan Gooding
730;Ridgemont Submarine;1999;PG-13;Whoopi Hurt
849;Storm Happiness;1999;NC-17;Cate Harris
175;Confused Candles;1999;PG-13;River Dean
429;Honey Ties;1999;R;Albert Johansson
962;Wasteland Divine;1999;PG;Jayne Nolte
276;Element Freddy;1999;NC-17;Meryl Gibson
421;Holiday Games;1999;PG-13;Meryl Gibson
849;Storm Happiness;1999;NC-17;Ian Tandy
754;Rushmore Mermaid;1999;PG-13;Fay Wood
1;Academy Dinosaur;1999;PG;Oprah Kilmer
304;Fargo Gandhi;1999;G;Christopher West
360;Glass Dying;1999;G;Al Garland
421;Holiday Games;1999;PG-13;Al Garland
962;Wasteland Divine;1999;PG;Al Garland
68;Betrayed Rear;1999;NC-17;Nick Degeneres
849;Storm Happiness;1999;NC-17;Kenneth Hoffman
701;Psycho Shrunk;1999;PG-13;Olympia Pfeiffer
849;Storm Happiness;1999;NC-17;Olympia Pfeiffer
345;Gables Metropolis;1999;PG;Groucho Williams
74;Birch Antitrust;1999;PG;Alan Dreyfuss
618;Necklace Outbreak;1999;PG;Michael Bening
543;Madigan Dorado;1999;R;Jon Chase
175;Confused Candles;1999;PG-13;Gene Mckellen
543;Madigan Dorado;1999;R;Gene Mckellen
751;Runaway Tenenbaums;1999;NC-17;Gene Mckellen
733;River Outlaw;1999;PG-13;Lisa Monroe
930;Vacation Boondock;1999;R;Lisa Monroe
74;Birch Antitrust;1999;PG;Matthew Carrey
391;Half Outfield;1999;PG-13;Debbie Akroyd
421;Holiday Games;1999;PG-13;Debbie Akroyd
985;Wonderland Christmas;1999;PG;Humphrey Garland
360;Glass Dying;1999;G;Michael Bolger
730;Ridgemont Submarine;1999;PG-13;Michael Bolger
1;Academy Dinosaur;1999;PG;Rock Dukakis
849;Storm Happiness;1999;NC-17;Rock Dukakis
171;Commandments Express;1999;R;Cuba Birch
849;Storm Happiness;1999;NC-17;Gregory Gooding
618;Necklace Outbreak;1999;PG;John Suvari
711;Raging Airplane;1999;R;John Suvari
962;Wasteland Divine;1999;PG;Jayne Silverstone
276;Element Freddy;1999;NC-17;Bela Walken
147;Chocolat Harry;1999;NC-17;Reese West
1;Academy Dinosaur;1999;PG;Mary Keitel
730;Ridgemont Submarine;1999;PG-13;Julia Fawcett
23;Anaconda Confessions;1998;R;Penelope Guiness
506;Lady Stage;1998;PG;Penelope Guiness
939;Vertigo Northwest;1998;R;Penelope Guiness
980;Wizard Coldblooded;1998;PG;Penelope Guiness
369;Goodfellas Salute;1998;PG;Nick Wahlberg
17;Alone Trip;1998;R;Ed Chase
336;French Holiday;1998;PG;Ed Chase
23;Anaconda Confessions;1998;R;Jennifer Davis
379;Greedy Roots;1998;R;Jennifer Davis
288;Escape Metropolis;1998;R;Johnny Lollobrigida
369;Goodfellas Salute;1998;PG;Johnny Lollobrigida
865;Sunrise League;1998;PG-13;Johnny Lollobrigida
217;Dazed Punk;1998;G;Grace Mostel
900;Town Ark;1998;R;Grace Mostel
865;Sunrise League;1998;PG-13;Joe Swank
980;Wizard Coldblooded;1998;PG;Christian Gable
17;Alone Trip;1998;R;Karl Berry
208;Dares Pluto;1998;PG-13;Karl Berry
17;Alone Trip;1998;R;Uma Wood
833;Splendor Patton;1998;R;Uma Wood
370;Gorgeous Bingo;1998;R;Vivien Bergen
890;Tights Dawn;1998;R;Vivien Bergen
108;Butch Panther;1998;PG-13;Cuba Olivier
500;Kiss Glory;1998;PG-13;Cuba Olivier
500;Kiss Glory;1998;PG-13;Helen Voight
84;Boiled Dares;1998;PG;Dan Torn
208;Dares Pluto;1998;PG-13;Bob Fawcett
217;Dazed Punk;1998;G;Bob Fawcett
159;Closer Bang;1998;R;Kirsten Paltrow
23;Anaconda Confessions;1998;R;Elvis Marx
291;Evolution Alter;1998;PG-13;Elvis Marx
369;Goodfellas Salute;1998;PG;Elvis Marx
117;Candles Grapes;1998;NC-17;Sandra Kilmer
370;Gorgeous Bingo;1998;R;Sandra Kilmer
419;Hocus Frida;1998;G;Sandra Kilmer
833;Splendor Patton;1998;R;Sandra Kilmer
405;Haunted Antitrust;1998;NC-17;Cameron Streep
904;Train Bunch;1998;R;Rip Crawford
500;Kiss Glory;1998;PG-13;Julia Mcqueen
904;Train Bunch;1998;R;Julia Mcqueen
646;Outbreak Divine;1998;NC-17;Alec Wayne
64;Beethoven Exorcist;1998;PG-13;Sandra Peck
84;Boiled Dares;1998;PG;Tim Hackman
980;Wizard Coldblooded;1998;PG;Tim Hackman
306;Feathers Metal;1998;PG-13;Milla Peck
965;Watership Frontier;1998;G;Milla Peck
336;French Holiday;1998;PG;Audrey Olivier
572;Metropolis Coma;1998;PG-13;Val Bolger
900;Town Ark;1998;R;Val Bolger
159;Closer Bang;1998;R;Jodie Degeneres
336;French Holiday;1998;PG;Jodie Degeneres
500;Kiss Glory;1998;PG-13;Tom Miranda
865;Sunrise League;1998;PG-13;Tom Miranda
890;Tights Dawn;1998;R;Tom Miranda
833;Splendor Patton;1998;R;Kirk Jovovich
84;Boiled Dares;1998;PG;Nick Stallone
322;Flatliners Killer;1998;G;Nick Stallone
117;Candles Grapes;1998;NC-17;Reese Kilmer
900;Town Ark;1998;R;Reese Kilmer
319;Fish Opus;1998;R;Parker Goldberg
980;Wizard Coldblooded;1998;PG;Parker Goldberg
506;Lady Stage;1998;PG;Frances Day-Lewis
250;Dragon Squad;1998;NC-17;Anne Cronyn
506;Lady Stage;1998;PG;Anne Cronyn
980;Wizard Coldblooded;1998;PG;Anne Cronyn
288;Escape Metropolis;1998;R;Natalie Hopkins
306;Feathers Metal;1998;PG-13;Natalie Hopkins
108;Butch Panther;1998;PG-13;Carmen Hunt
447;Ice Crossing;1998;R;Mena Temple
980;Wizard Coldblooded;1998;PG;Mena Temple
84;Boiled Dares;1998;PG;Penelope Pinkett
965;Watership Frontier;1998;G;Dan Harris
447;Ice Crossing;1998;R;Jude Cruise
306;Feathers Metal;1998;PG-13;Christian Akroyd
572;Metropolis Coma;1998;PG-13;Dustin Tautou
208;Dares Pluto;1998;PG-13;Cameron Wray
291;Evolution Alter;1998;PG-13;Ray Johansson
506;Lady Stage;1998;PG;Ray Johansson
572;Metropolis Coma;1998;PG-13;Ray Johansson
646;Outbreak Divine;1998;NC-17;Ray Johansson
980;Wizard Coldblooded;1998;PG;Ray Johansson
117;Candles Grapes;1998;NC-17;Angela Hudson
965;Watership Frontier;1998;G;Angela Hudson
306;Feathers Metal;1998;PG-13;Kenneth Paltrow
833;Splendor Patton;1998;R;Adam Grant
405;Haunted Antitrust;1998;NC-17;Sean Williams
865;Sunrise League;1998;PG-13;Sean Williams
322;Flatliners Killer;1998;G;Gary Penn
379;Greedy Roots;1998;R;Gary Penn
117;Candles Grapes;1998;NC-17;Milla Keitel
646;Outbreak Divine;1998;NC-17;Mae Hoffman
17;Alone Trip;1998;R;Woody Jolie
306;Feathers Metal;1998;PG-13;Woody Jolie
217;Dazed Punk;1998;G;Ben Willis
369;Goodfellas Salute;1998;PG;Ben Willis
833;Splendor Patton;1998;R;Ben Willis
646;Outbreak Divine;1998;NC-17;James Pitt
250;Dragon Squad;1998;NC-17;Spencer Peck
117;Candles Grapes;1998;NC-17;Charlize Dench
306;Feathers Metal;1998;PG-13;Charlize Dench
833;Splendor Patton;1998;R;Charlize Dench
447;Ice Crossing;1998;R;Christopher Berry
322;Flatliners Killer;1998;G;Kenneth Torn
572;Metropolis Coma;1998;PG-13;Gene Willis
370;Gorgeous Bingo;1998;R;Meg Hawke
84;Boiled Dares;1998;PG;Jim Mostel
250;Dragon Squad;1998;NC-17;Jim Mostel
322;Flatliners Killer;1998;G;Jim Mostel
572;Metropolis Coma;1998;PG-13;Jim Mostel
17;Alone Trip;1998;R;Spencer Depp
250;Dragon Squad;1998;NC-17;Spencer Depp
250;Dragon Squad;1998;NC-17;Susan Davis
980;Wizard Coldblooded;1998;PG;Susan Davis
980;Wizard Coldblooded;1998;PG;Walter Torn
506;Lady Stage;1998;PG;Penelope Cronyn
904;Train Bunch;1998;R;Penelope Cronyn
108;Butch Panther;1998;PG-13;Groucho Dunst
500;Kiss Glory;1998;PG-13;Groucho Dunst
369;Goodfellas Salute;1998;PG;Gina Degeneres
208;Dares Pluto;1998;PG-13;Warren Nolte
379;Greedy Roots;1998;R;Warren Nolte
369;Goodfellas Salute;1998;PG;Susan Davis
322;Flatliners Killer;1998;G;Russell Bacall
865;Sunrise League;1998;PG-13;Russell Bacall
84;Boiled Dares;1998;PG;Morgan Hopkins
322;Flatliners Killer;1998;G;Morgan Hopkins
890;Tights Dawn;1998;R;Morgan Hopkins
379;Greedy Roots;1998;R;Harrison Bale
506;Lady Stage;1998;PG;Harrison Bale
336;French Holiday;1998;PG;Dan Streep
939;Vertigo Northwest;1998;R;Dan Streep
572;Metropolis Coma;1998;PG-13;Cuba Allen
64;Beethoven Exorcist;1998;PG-13;Warren Jackman
900;Town Ark;1998;R;Warren Jackman
939;Vertigo Northwest;1998;R;Warren Jackman
